id,business_id,name,address,city,state,postal_code,latitude,longitude,categories,stars,review_count,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
newchinaxxxx278942825068,Mq0WkA8JjTnmSS9g3YDb1A,New China,"3801 W Gandy Blvd, Ste E",tampa,FL,33611,27.8942432,-82.506827,"['chinese', 'restaurants']",3.5,39,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
gennarosstpe276969827360,GTjOyc4NVHgDJXnMdL_TTg,Gennaro's St. Pete Beach,2004 Pass A Grille Way,st. pete beach,FL,33706,27.696966,-82.7360226,"['italian', 'restaurants', 'pizza']",4.0,152,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
chilisxxxxxx279371822630,VogFhW9pRLuT6dDjLA1BcQ,Chili's,1281 E Brandon Blvd,brandon,FL,33511,27.937137,-82.26308,"['restaurants', 'tex-mex']",2.5,45,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
newchinaxxxx278556823257,TdMm_lTZ5LF7bEfURG-5Bg,New China,9856 US Highway 301 S,riverview,FL,33578,27.8556676,-82.3257208,"['chinese', 'restaurants']",2.0,42,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
keystonecafe280920825785,AXA8-Ry1OyAgrTlhXAJNaQ,Keystone Cafe,8741 Gunn Hwy,odessa,FL,33556,28.0920633,-82.5785573,['restaurants'],3.5,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
raisingcanes299216900383,jb4U2yZDWbyke24j5zgSyg,Raising Cane's Chicken Fingers,197 Westbank Expy,gretna,FL,70053,29.9216391958,-90.0383059782,['restaurants'],3.5,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
grillsmithmi279498825060,CBWODXrTMags0hD2-MOBew,Grillsmith - Midtown South Tampa,612 N Dale Mabry Hwy,tampa,FL,33609,27.9498483,-82.5060285,['restaurants'],4.5,68,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
timessquarep278937822695,5yNyx3IZ71hAA0SeRsCNnw,Times Square Pizza Company,927 E Bloomingdale Ave,brandon,FL,33511,27.8937241,-82.2695446,"['food', 'restaurants', 'pizza', 'italian']",3.5,55,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
pearlysbeach279638825717,Xjc5PHeYHlxcCq_9LLLO4w,Pearly's Beach Eats,2506 N Rocky Point Dr,tampa,FL,33607,27.9638400357,-82.5717599317,"['mexican', 'restaurants']",4.5,17,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
cjstavernxxx280398824723,mASpdje22xMQkJoF88seSg,CJ's Tavern,1318 W Linebaugh Ave,tampa,FL,33612,28.0398731,-82.4723449,['restaurants'],3.0,5,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
williejewell278429827921,qnd1uqoolNCVgnyl9Oxo9g,Willie Jewell's Old School Bar-B-Q,"7724 113th St, Ste D",seminole,FL,33772,27.8429526,-82.7921635712,['restaurants'],3.5,96,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1
checkersxxxx278394827241,wbbXBDTs0IMYZx6UqwLvTg,Checkers,6401 Park Blvd,pinellas park,FL,33781,27.8394586628,-82.7241979,['restaurants'],2.0,16,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiznosxxxxx279807825347,NpqT53ghpuSY540YaNc1Tw,Quiznos,4100 George J Bean Pkwy,tampa,FL,33607,27.980781,-82.534722,['restaurants'],3.0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
italybottega277712826492,ihxXIksbCZ9fTirbFQF0NQ,Italy Bottega,1045 Central Ave,st. petersburg,FL,33705,27.7712848366,-82.6492937,"['italian', 'restaurants', 'food']",4.5,67,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fatbeetfarmx280307826446,80nVSRONLpXRnjYMNVrq3g,Fat Beet Farm,13830 W Hillsborough Ave,tampa,FL,33635,28.0307721881,-82.6446072736,"['food', 'restaurants', 'italian']",5.0,24,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
burgermonger280116827079,tY4ndNCyfTACnF0s1BqE-A,Burger Monger,2454 McMullen Booth Rd,clearwater,FL,33759,28.0116642507,-82.7079487615,"['restaurants', 'food']",3.5,155,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
mcdonaldsxxx401250748812,nEAxkQ4m0rbSAjD8mxaVrQ,McDonald's,3120 Veterans Hwy,bristol,FL,19007,40.1250626,-74.8812765,"['restaurants', 'food']",1.5,10,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
littlegreekf280883825025,yN5IW4Y-hnR7zqQmvwugRQ,Little Greek Fresh Grill - Carrollwood,15225 N Dale Mabry Hwy,tampa,FL,33618,28.0883593,-82.5025533,"['restaurants', 'vegetarian', 'mediterranean', 'greek']",3.5,91,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
laspalmaslat281693823552,XRhKQxw8bQFF9iq-j721_Q,Las Palmas Latin Grill,"6431 E County Line Rd, Ste 104",tampa,FL,33647,28.1693636,-82.3552373,"['restaurants', 'cuban', 'food', 'latin american']",4.5,210,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
remingtonsst282382823628,cCunxf4ws2XRoghP4nAMQg,Remington's Steakhouse,27405 State Rd 54,wesley chapel,FL,33543,28.2382806,-82.3628063,['restaurants'],2.0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
hobbrewingco280137827890,NoI52tsk5G5hZImZud2gbw,HOB Brewing Company,931 Huntley Ave,dunedin,FL,34698,28.0137414,-82.7890185,['food'],4.0,21,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
papiscafexxx279607825133,-SCIBOTjKGJXmeMMPi-uoQ,Papi's Cafe,2203 N Lois Ave,tampa,FL,33607,27.9607496,-82.5133408,"['spanish', 'cuban', 'restaurants']",5.0,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandakingxxx298904900182,tkehxQ-wmJk7xZ_op1r1nQ,Panda King,"925 Behrman Hwy, Ste 1",gretna,FL,70056,29.8904333505,-90.0182409568,"['restaurants', 'chinese']",3.5,177,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
bigdsgrubwag279717824915,OLLd_nKetGJAAlXbb7ot4Q,Big D's Grub Wagon,,tampa,FL,33607,27.9717504,-82.4915194,"['restaurants', 'mexican', 'food']",4.5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx280032825963,lykLJFARTz_boAGFPfe5_A,Subway,9951 W Hillsborough Ave,tampa,FL,33615,28.0032729,-82.5963375,['restaurants'],2.5,12,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
pizzahutxxxx284734826168,ZcaH6g_NekveVK47ws5z_g,Pizza Hut,2903 Commercial Way,spring hill,FL,34606,28.4734245605,-82.6168771,"['restaurants', 'chicken wings', 'italian', 'pizza']",2.5,11,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
savealotxxxx281856827388,ZvgazJSds5of_iho_6IyIg,Save A Lot,1824 US Hwy 19,holiday,FL,34691,28.1856093,-82.7388022,['food'],2.0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kfcxxxxxxxxx279906821220,vVj9TnnHyS0hyGQmPJaBfw,KFC,2305 James L Redman Pkwy,plant city,FL,33563,27.9906,-82.1220242276,"['restaurants', 'chicken wings']",2.0,5,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
buddyfreddys280251821480,q0bl4w12Op-X3wzhCTVMcg,Buddy Freddys Restaurant,1101 Goldfinch Dr,plant city,FL,33563,28.025117,-82.1480323,['restaurants'],3.5,85,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
crustaceanst282441827192,CcjWb1h0mAoplO_hl2QbLw,Crustacean Station,,new port richey,FL,34655,28.2441768,-82.7192671,"['restaurants', 'food', 'seafood']",4.0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wingstopxxxx284609825380,QYAMXGYJfhvNT-4XKrbWNA,Wingstop,11206 Spring Hill Dr,spring hill,FL,34609,28.4609265,-82.5380826,"['restaurants', 'chicken wings']",3.0,12,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
papajohnspiz299024900307,QkUXwDOmuPnGALypVxCEiw,Papa John's Pizza,632 Terry Parkway,gretna,FL,70056,29.9024529,-90.0307482,"['italian', 'pizza', 'restaurants']",2.0,6,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
starbucksxxx278391827875,Mo09V4DcoZmhI4j7M_NCJw,Starbucks,7398 Seminole Blvd,seminole,FL,33772,27.839182,-82.787518,['food'],3.0,19,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mellowmushro281948823923,dKLfvJaR-dCk84TCdTMWnA,Mellow Mushroom - Wesley Chapel,25662 Sierra Center Blvd,lutz,FL,33559,28.1948508703,-82.3923645037,"['restaurants', 'pizza']",4.0,176,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
fynnsbarandg279488824583,RHQqZzOxMKayp2LGzClNhg,Fynn's Bar and Grill,513 N Franklin St,tampa,FL,33602,27.9488356127,-82.4583441194,['restaurants'],2.5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
zekosmediter279963824524,S-aqWmXiRT2XYCLYugdBdQ,Zeko's Mediterranean Grill,806 E Hillsborough Ave,tampa,FL,33604,27.9963561174,-82.4524337958,"['restaurants', 'greek', 'seafood', 'chicken wings', 'vegetarian']",4.0,58,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
sweetfieldsf284391824426,fX5pEdKyPVNGphwxc67ocA,Sweetfields Farm,17250 Benes Roush Rd,masaryktown,FL,34604,28.439117,-82.442665,['food'],4.5,53,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
papajohnspiz279613827873,kxwNToiXiSn0Et9F_4nCtw,Papa John's Pizza,411 S Missouri Ave,clearwater,FL,33756,27.9613505,-82.7873551,"['restaurants', 'pizza', 'italian']",2.0,23,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
crackerbarre278945826886,t7r6CXB0l1_U_qgX-QX6xg,Cracker Barrel Old Country Store,4011 Ulmerton Rd,clearwater,FL,33762,27.89459,-82.68863,['restaurants'],3.0,116,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1
mitmitaethio280405825265,T6c7iPO8Y4t_GQiyevZbiQ,Mitmita Ethiopian Restaurant,4901 W Linebaugh Ave,tampa,FL,33624,28.0405687242,-82.5265075864,"['african', 'ethiopian', 'restaurants']",4.5,117,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
miseenplacex279446824651,TIp9kHzG9bbjwI4bIHffUg,Mise En Place,"442 W Kennedy Blvd, Ste 110",tampa,FL,33606,27.9446797287,-82.465137038,['restaurants'],4.0,402,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
tasteofgreec281554827603,V0dKk_r_LWY63eSumS3hHg,Taste of Greece,709 Dodecanese Blvd,tarpon springs,FL,34689,28.1554964,-82.7603718,"['restaurants', 'food']",4.0,27,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sungrovesxxx280340826834,FqgJeqQ5WCcnwtE0detCMA,Sun Groves,3701 State Road 580,oldsmar,FL,34677,28.0340909,-82.6834874,['food'],4.0,46,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chipotlemexi280146827344,9AQNVr7SSppVod6eyvl_kA,Chipotle Mexican Grill,2537 Countryside Blvd,clearwater,FL,33761,28.0146773409,-82.7344440294,"['restaurants', 'mexican']",2.5,60,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
joffreyscoff279533825033,mEXgQJ0c4gEdBUNyC6Y6qg,Joffrey's Coffee & Tea,3655 Midtown Dr,tampa,FL,33607,27.953307884,-82.5033177402,"['restaurants', 'food']",4.5,13,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thorntonsxxx279371822805,7sUrvlnrsOgXGMDkfBpItg,Thorntons,425 E Brandon Blvd,brandon,FL,33511,27.93719,-82.28058,['food'],4.0,10,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oldcastleres277145823743,C3RFTpNj8_4Yz9gtmGeH5Q,Old Castle Restaurant,"3830 Sun City Center Blvd, Ste 107",ruskin,FL,33573,27.714558,-82.374386,"['food', 'restaurants', 'german']",4.0,298,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
mariastaquer279821825087,QNmJafB0HMG61NLK0V-TFQ,Maria's Taqueria,4406 N Cortez Ave,tampa,FL,33614,27.9821687,-82.508759,"['mexican', 'restaurants']",4.0,6,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
coppershaker279605824427,1Sl5-YrdHQNwd_LuKbxQ7A,Copper Shaker,1502 E 7th Ave,tampa,FL,33605,27.9605059,-82.4427557,['restaurants'],4.5,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
einsteinbros278400827944,5FytVMIXHOY1I5A_JlM8BA,Einstein Bros. Bagels,11234 Park Blvd,seminole,FL,33772,27.8400532626,-82.7944801748,"['food', 'restaurants']",2.0,65,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
shrimpboatxx402206747593,pvWRjmZJijiFjUAkckVPbA,Shrimp Boat,312 E State St,trenton,FL,08608,40.2206278474,-74.7593067392,"['restaurants', 'seafood']",4.0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
dunkinxxxxxx280331824799,qCjN6OhBOSsxd0Tfnvf8pw,Dunkin',2086 W Busch Blvd,tampa,FL,33612,28.0331380678,-82.4799680337,['food'],2.0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dominospizza280861825800,URjMCebE7TvSNXKnQb7SoA,Domino's Pizza,8576 Gunn Hwy,odessa,FL,33556,28.0861664,-82.5800383,"['chicken wings', 'restaurants', 'pizza']",2.5,13,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
bananaleafth277560827372,5TZlnBMFYrknWhqVraYRMQ,Banana Leaf Thai & Sushi Bar,1301 Pasadena Ave S,st. petersburg,FL,33707,27.7560836,-82.7372803,"['thai', 'restaurants']",4.5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
alsfingerlic279604824333,eImAdebEDD47dMd6zIx4MQ,Al's Finger Licking Good Soul Food,2302 E 7th Ave,tampa,FL,33605,27.9604016094,-82.4333611028,['restaurants'],4.5,27,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wawaxxxxxxxx280533824268,xNFOIAjbqge_fqoUJu3vDA,Wawa,11510 North 30th St,tampa,FL,33612,28.0533752441,-82.4268417358,"['restaurants', 'food']",3.5,73,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
papajohnspiz279374823006,clHDwRspNDO5hOyyMDqEOA,Papa John's Pizza,1405 W Brandon Blvd,brandon,FL,33511,27.9374418062,-82.3006331921,"['restaurants', 'pizza']",2.5,26,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
crackerbarre282370827285,nL7p1fol3N_2y_PrhiQNog,Cracker Barrel Old Country Store,5341 US Hwy 19,new port richey,FL,34652,28.2370567,-82.728578,"['restaurants', 'african']",3.5,74,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
kfcxxxxxxxxx278931825188,R6a2iSKadKb9YO9tYNZoqA,KFC,4402 W Gandy Blvd,tampa,FL,33611,27.8931315681,-82.5188241982,"['restaurants', 'chicken wings']",2.0,26,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
señorsubsgyr279659827803,Y0rpC4XGwRmnlDr1TEJ3Hw,Señor Subs & Gyros,1364 Cleveland St,clearwater,FL,33755,27.9659442,-82.7803639,"['mexican', 'restaurants', 'greek']",4.5,13,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
cvspharmacyx399166753326,ix-ygHql0hfbVt3sSf9QYQ,CVS Pharmacy,795 Baltimore Pike,springfield,FL,19064,39.9166,-75.3326,['food'],3.5,7,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
everythingje280913824310,8jM0JhB5abhNs3YqJBmwGQ,Everything Jerk Food Truck,15120 Livingston Ave,lutz,FL,33559,28.0913061,-82.4310727,"['caribbean', 'restaurants', 'food']",4.5,34,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
cvspharmacyx278798828319,EHVV31WbAuvB_z4rzGXzFg,CVS Pharmacy,13998 Walsingham Rd,largo,FL,33774,27.8798,-82.8319,['food'],1.5,10,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
glorydaysgri280799825060,4KscCdMdkfSZZOn1qQOxzA,Glory Days Grill,14457 N Dale Mabry Hwy,tampa,FL,33618,28.0799906,-82.5060255,"['chicken wings', 'restaurants']",3.5,126,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
ryansyogurtx279519828296,aaUER_SHqZ1-JreZyo-Qfg,Ryan's Yogurt,"1261 Gulf Blvd, Ste 118",clearwater,FL,33767,27.9519833,-82.829696,['food'],1.5,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
trentcitypiz402056747598,LBeFJhRVZ7aclmmiUI9ThA,Trent City Pizzeria,687 Lamberton St,trenton,FL,08611,40.2056567161,-74.759811759,"['restaurants', 'pizza', 'latin american', 'italian']",3.5,10,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
normasxxxxxx280162821232,dM5ZRYT1SUO86eZtisrKfQ,Norma's,120 N Collins St,plant city,FL,33563,28.016212215,-82.1232603863,"['restaurants', 'cuban', 'food']",4.5,41,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
manamanamidd279649827988,NZgyOwVn-7-6ioWMS8lkpw,Mana Mana Middle Eastern Restaurant,530 Park St,clearwater,FL,33756,27.9649007701,-82.7988444641,"['kosher', 'restaurants', 'middle eastern', 'mediterranean']",4.5,218,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
steaknshakex396168861579,Uj5Xcu-4i_qSZoJ74MtquQ,Steak ’n Shake,103 N State Road 135,greenwood,FL,46142,39.6168412559,-86.1579141766,['restaurants'],2.0,28,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
backbarxxxxx278928826606,kHY1IBbZdQ7pZd2CWnRwOA,Back Bar,150 Fountain Pkwy N,st. petersburg,FL,33716,27.8928235314,-82.660624309,['restaurants'],3.5,31,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
bibishouseof279538827963,VxHc4SyK4aoWBLm_UfwovQ,Bibi's House of Pho,1120 S Myrtle Ave,clearwater,FL,33756,27.9538783373,-82.7963231876,"['vietnamese', 'restaurants', 'chicken wings']",4.5,47,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
banjosbbqgri279600824384,NIalPClWMSkh8zeABpxqHw,Banjo's BBQ Grill II,1821 E 7th Ave,tampa,FL,33605,27.9600638012,-82.43844,['restaurants'],3.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
babespizzaxx279385822935,ueLgPhdg24-BwXuP-41gew,Babe's Pizza,107 N Kings Ave,brandon,FL,33510,27.9385893,-82.2935769,"['pizza', 'restaurants']",3.5,156,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
oakandolaxxx279608824642,JpAjXYIqFQJyibItoZ_hOg,Oak and Ola,1910 N Ola Ave,tampa,FL,33602,27.960806778,-82.4642991837,"['modern european', 'restaurants']",4.5,479,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1
mugsnjugsxxx279183827607,GaPfbQ8IOQVd4CRdM7920Q,Mugs N Jugs,2480 E Bay Dr,largo,FL,33771,27.91839,-82.76077,"['restaurants', 'chicken wings']",3.0,111,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1
cafejaponxxx279627825206,LE_cu3K6WOHJE3c57LT4rg,Cafe Japon,2223 N West Shore Blvd,tampa,FL,33607,27.9627932,-82.5206709,"['restaurants', 'japanese']",3.5,22,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
mothersxxxxx280568826263,bR3TcTiLN5UzQA7zvPu0vQ,Mother's,12227 W Linebaugh Ave,tampa,FL,33626,28.0568415,-82.6263098,['restaurants'],4.0,306,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
thecheeseste278156826213,wyiIDuIGs2iBKw2Pp3XY1g,The Cheesesteak Truck,,st. petersburg,FL,33703,27.8156609,-82.6213311,['food'],4.0,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
beachbrewzxx278285828306,VkcFsK7_D9qbjnzoTqdQDw,Beach Brewz,17814 Gulf Blvd,redington shores,FL,33708,27.8285784,-82.8306334,"['restaurants', 'tex-mex', 'food']",4.0,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
grainandberr282054826686,QQMch9X8ibcg1hVxbtkJIw,Grain and Berry - Trinity,3246 Redeemer Way,new port richey,FL,34655,28.205414724,-82.6686594173,"['food', 'vegetarian', 'restaurants']",3.5,20,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
southbeachba277988827982,_ghPYJRzVhl-7PkraMKZIg,South Beach Bar & Grille,14705 Gulf Blvd,madeira beach,FL,33708,27.79888,-82.7982194,['restaurants'],3.0,28,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
starbucksxxx278386827876,1V1QNsvymonQTNjKVd2gQg,Starbucks,10720 Park Blvd N,seminole,FL,33772,27.8386565858,-82.7876660228,"['restaurants', 'food']",3.5,13,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
thecakegirlx280838825039,UD8-6c5IH6sYY5SSRCgbwA,The Cake Girl,14851 N Dale Mabry Hwy,tampa,FL,33618,28.0838354811,-82.503966014,"['food', 'gluten-free', 'restaurants']",4.5,96,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
mcdonaldsxxx277485827024,1v5n-Sb3HW_2Uhaq1X1PdQ,McDonald's,5111 Gulfport Blvd,gulfport,FL,33707,27.7485455886,-82.7024401724,"['restaurants', 'food']",1.5,32,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
hibachisxxxx362554867161,AnoYTR2V_ASoiRG3uFOc3A,Hibachi's,721 Madison Sq,madison,FL,37115,36.2554969788,-86.7161712646,"['japanese', 'chinese', 'restaurants']",3.0,60,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
wowfreshfast280477825049,oGzkyf2pxufRBUwzXm3Sdg,Wow! Fresh & Fast,10902 N Dale Mabry Hwy,tampa,FL,33618,28.0477220084,-82.5049331021,"['restaurants', 'pizza']",4.0,97,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
nachmansseaf278283828297,jy-rZwO1CPry5NMhHtPdMw,Nachman's Seafood Market & Smokehouse,17811 Gulf Blvd,redington shores,FL,33708,27.828307,-82.8297917,['food'],4.5,27,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
